209;0.873568E-09;0.109079E-12;0.231776E-14;-0.289474E-12
210;0.874533E-09;0.110547E-12;0.234220E-14;-0.678105E-13
211;0.875403E-09;0.112198E-12;0.236674E-14;0.156431E-12
212;0.876180E-09;0.114038E-12;0.239140E-14;0.383162E-12
213;0.876865E-09;0.116071E-12;0.241615E-14;0.612297E-12
214;0.877457E-09;0.118305E-12;0.244102E-14;0.843747E-12
215;0.877958E-09;0.120742E-12;0.246598E-14;0.107742E-11
216;0.878365E-09;0.123391E-12;0.249103E-14;0.131323E-11
217;0.878678E-09;0.126254E-12;0.251618E-14;0.155107E-11
218;0.878898E-09;0.129337E-12;0.254143E-14;0.179087E-11
219;0.879023E-09;0.132646E-12;0.256676E-14;0.203252E-11
220;0.879053E-09;0.136186E-12;0.259218E-14;0.227594E-11
221;0.878988E-09;0.139960E-12;0.261768E-14;0.252101E-11
222;0.878826E-09;0.143976E-12;0.264326E-14;0.276767E-11
223;0.878569E-09;0.148237E-12;0.266892E-14;0.301580E-11
224;0.878218E-09;0.152748E-12;0.269466E-14;0.326530E-11
225;0.877772E-09;0.157513E-12;0.272046E-14;0.351606E-11
226;0.877231E-09;0.162538E-12;0.274633E-14;0.376800E-11
227;0.876595E-09;0.167828E-12;0.277227E-14;0.402101E-11
228;0.875865E-09;0.173386E-12;0.279826E-14;0.427497E-11
229;0.875042E-09;0.179217E-12;0.282432E-14;0.452980E-11
230;0.874124E-09;0.185327E-12;0.285042E-14;0.478538E-11
231;0.873114E-09;0.191716E-12;0.287658E-14;0.504161E-11
232;0.872011E-09;0.198392E-12;0.290279E-14;0.529839E-11
233;0.870815E-09;0.205358E-12;0.292904E-14;0.555559E-11
234;0.869526E-09;0.212617E-12;0.295533E-14;0.581312E-11
235;0.868145E-09;0.220175E-12;0.298165E-14;0.607087E-11
236;0.866672E-09;0.228036E-12;0.300801E-14;0.632873E-11
237;0.865109E-09;0.236200E-12;0.303439E-14;0.658659E-11
238;0.863454E-09;0.244673E-12;0.306080E-14;0.684434E-11
239;0.861710E-09;0.253456E-12;0.308723E-14;0.710187E-11
240;0.859876E-09;0.262556E-12;0.311368E-14;0.735905E-11
241;0.857952E-09;0.271975E-12;0.314014E-14;0.761580E-11
242;0.855940E-09;0.281715E-12;0.316661E-14;0.787198E-11
243;0.853840E-09;0.291780E-12;0.319308E-14;0.812749E-11
244;0.851653E-09;0.302171E-12;0.321955E-14;0.838223E-11
245;0.849380E-09;0.312893E-12;0.324602E-14;0.863609E-11
246;0.847022E-09;0.323946E-12;0.327249E-14;0.888895E-11
247;0.844578E-09;0.335334E-12;0.329894E-14;0.914071E-11
248;0.842052E-09;0.347060E-12;0.332538E-14;0.939125E-11
249;0.839442E-09;0.359124E-12;0.335180E-14;0.964048E-11
250;0.836751E-09;0.371531E-12;0.337819E-14;0.988827E-11
251;0.833977E-09;0.384279E-12;0.340456E-14;0.101345E-10
252;0.831122E-09;0.397370E-12;0.343090E-14;0.103790E-10
253;0.828185E-09;0.410804E-12;0.345720E-14;0.106218E-10
254;0.825170E-09;0.424582E-12;0.348347E-14;0.108627E-10
255;0.822074E-09;0.438704E-12;0.350970E-14;0.111015E-10
256;0.818899E-09;0.453169E-12;0.353588E-14;0.113382E-10
257;0.815647E-09;0.467979E-12;0.356202E-14;0.115727E-10
258;0.812320E-09;0.483131E-12;0.358811E-14;0.118048E-10
259;0.808919E-09;0.498627E-12;0.361414E-14;0.120346E-10
260;0.805447E-09;0.514465E-12;0.364012E-14;0.122618E-10
261;0.801904E-09;0.530645E-12;0.366604E-14;0.124864E-10
262;0.798294E-09;0.547167E-12;0.369190E-14;0.127083E-10
263;0.794618E-09;0.564029E-12;0.371770E-14;0.129275E-10
264;0.790877E-09;0.581230E-12;0.374342E-14;0.131436E-10
265;0.787070E-09;0.598768E-12;0.376908E-14;0.133569E-10
266;0.783201E-09;0.616642E-12;0.379467E-14;0.135671E-10
267;0.779270E-09;0.634848E-12;0.382018E-14;0.137739E-10
268;0.775277E-09;0.653385E-12;0.384562E-14;0.139775E-10
269;0.771223E-09;0.672252E-12;0.387097E-14;0.141777E-10
270;0.767110E-09;0.691446E-12;0.389625E-14;0.143744E-10
271;0.762940E-09;0.710964E-12;0.392144E-14;0.145674E-10
272;0.758712E-09;0.730804E-12;0.394655E-14;0.147567E-10
273;0.754431E-09;0.750961E-12;0.397157E-14;0.149422E-10
274;0.750096E-09;0.771434E-12;0.399649E-14;0.151240E-10
275;0.745708E-09;0.792218E-12;0.402133E-14;0.153017E-10
276;0.741272E-09;0.813312E-12;0.404608E-14;0.154754E-10
277;0.736787E-09;0.834712E-12;0.407073E-14;0.156450E-10
278;0.732255E-09;0.856414E-12;0.409528E-14;0.158103E-10
279;0.727678E-09;0.878412E-12;0.411974E-14;0.159714E-10
280;0.723057E-09;0.900703E-12;0.414410E-14;0.161281E-10
281;0.718394E-09;0.923283E-12;0.416835E-14;0.162804E-10
282;0.713690E-09;0.946147E-12;0.419251E-14;0.164281E-10
283;0.708947E-09;0.969291E-12;0.421656E-14;0.165713E-10
284;0.704166E-09;0.992709E-12;0.424051E-14;0.167097E-10
285;0.699348E-09;0.101640E-11;0.426435E-14;0.168433E-10
286;0.694496E-09;0.104035E-11;0.428808E-14;0.169722E-10
287;0.689612E-09;0.106456E-11;0.431171E-14;0.170963E-10
288;0.684696E-09;0.108903E-11;0.433523E-14;0.172153E-10
289;0.679750E-09;0.111374E-11;0.435864E-14;0.173294E-10
290;0.674776E-09;0.113870E-11;0.438194E-14;0.174383E-10
291;0.669776E-09;0.116390E-11;0.440513E-14;0.175422E-10
292;0.664750E-09;0.118931E-11;0.442820E-14;0.176408E-10
293;0.659700E-09;0.121496E-11;0.445116E-14;0.177342E-10
294;0.654629E-09;0.124082E-11;0.447401E-14;0.178222E-10
295;0.649536E-09;0.126689E-11;0.449674E-14;0.179049E-10
296;0.644424E-09;0.129316E-11;0.451936E-14;0.179822E-10
297;0.639293E-09;0.131963E-11;0.454187E-14;0.180538E-10
298;0.634146E-09;0.134628E-11;0.456425E-14;0.181198E-10
299;0.628984E-09;0.137310E-11;0.458652E-14;0.181803E-10
300;0.623809E-09;0.140010E-11;0.460868E-14;0.182351E-10
301;0.618622E-09;0.142727E-11;0.463071E-14;0.182843E-10
302;0.613426E-09;0.145458E-11;0.465263E-14;0.183278E-10
303;0.608222E-09;0.148206E-11;0.467443E-14;0.183656E-10
304;0.603012E-09;0.150967E-11;0.469611E-14;0.183978E-10
305;0.597798E-09;0.153741E-11;0.471767E-14;0.184242E-10
306;0.592580E-09;0.156529E-11;0.473911E-14;0.184448E-10
307;0.587362E-09;0.159327E-11;0.476043E-14;0.184597E-10
308;0.582144E-09;0.162136E-11;0.478163E-14;0.184689E-10
309;0.576928E-09;0.164955E-11;0.480271E-14;0.184723E-10
310;0.571715E-09;0.167781E-11;0.482368E-14;0.184700E-10
311;0.566507E-09;0.170616E-11;0.484452E-14;0.184618E-10
312;0.561304E-09;0.173457E-11;0.486524E-14;0.184478E-10
313;0.556110E-09;0.176304E-11;0.488584E-14;0.184280E-10
314;0.550926E-09;0.179155E-11;0.490632E-14;0.184025E-10
315;0.545751E-09;0.182009E-11;0.492669E-14;0.183711E-10
316;0.540588E-09;0.184867E-11;0.494693E-14;0.183339E-10
317;0.535440E-09;0.187726E-11;0.496706E-14;0.182910E-10
318;0.530308E-09;0.190585E-11;0.498707E-14;0.182423E-10
319;0.525192E-09;0.193443E-11;0.500696E-14;0.181878E-10
320;0.520094E-09;0.196301E-11;0.502674E-14;0.181276E-10
321;0.515017E-09;0.199155E-11;0.504640E-14;0.180618E-10
322;0.509960E-09;0.202006E-11;0.506595E-14;0.179901E-10
323;0.504927E-09;0.204852E-11;0.508539E-14;0.179128E-10
324;0.499916E-09;0.207692E-11;0.510471E-14;0.178300E-10
325;0.494932E-09;0.210525E-11;0.512392E-14;0.177414E-10
326;0.489974E-09;0.213351E-11;0.514302E-14;0.176474E-10
327;0.485045E-09;0.216167E-11;0.516202E-14;0.175476E-10
328;0.480145E-09;0.218973E-11;0.518090E-14;0.174423E-10
329;0.475275E-09;0.221768E-11;0.519969E-14;0.173317E-10
330;0.470439E-09;0.224550E-11;0.521837E-14;0.172155E-10
331;0.465635E-09;0.227319E-11;0.523695E-14;0.170939E-10
332;0.460867E-09;0.230073E-11;0.525543E-14;0.169668E-10
333;0.456134E-09;0.232812E-11;0.527382E-14;0.168346E-10
334;0.451438E-09;0.235534E-11;0.529211E-14;0.166970E-10
335;0.446782E-09;0.238238E-11;0.531030E-14;0.165542E-10
336;0.442166E-09;0.240923E-11;0.532841E-14;0.164061E-10
337;0.437590E-09;0.243589E-11;0.534643E-14;0.162531E-10
338;0.433056E-09;0.246233E-11;0.536437E-14;0.160949E-10
339;0.428567E-09;0.248856E-11;0.538223E-14;0.159318E-10
340;0.424122E-09;0.251457E-11;0.540000E-14;0.157639E-10
341;0.419723E-09;0.254032E-11;0.541771E-14;0.155910E-10
342;0.415371E-09;0.256583E-11;0.543533E-14;0.154133E-10
343;0.411066E-09;0.259107E-11;0.545289E-14;0.152308E-10
344;0.406808E-09;0.261602E-11;0.547038E-14;0.150436E-10
345;0.402600E-09;0.264069E-11;0.548781E-14;0.148517E-10
346;0.398442E-09;0.266505E-11;0.550518E-14;0.146551E-10
347;0.394334E-09;0.268910E-11;0.552249E-14;0.144539E-10
348;0.390277E-09;0.271282E-11;0.553975E-14;0.142482E-10
349;0.386274E-09;0.273621E-11;0.555695E-14;0.140382E-10
350;0.382324E-09;0.275927E-11;0.557411E-14;0.138238E-10
351;0.378430E-09;0.278198E-11;0.559123E-14;0.136053E-10
352;0.374593E-09;0.280433E-11;0.560831E-14;0.133827E-10
353;0.370812E-09;0.282633E-11;0.562535E-14;0.131561E-10
354;0.367089E-09;0.284796E-11;0.564236E-14;0.129258E-10
355;0.363426E-09;0.286920E-11;0.565934E-14;0.126917E-10
356;0.359821E-09;0.289006E-11;0.567629E-14;0.124539E-10
357;0.356276E-09;0.291053E-11;0.569322E-14;0.122125E-10
358;0.352792E-09;0.293059E-11;0.571013E-14;0.119676E-10
359;0.349369E-09;0.295022E-11;0.572703E-14;0.117193E-10
360;0.346006E-09;0.296943E-11;0.574391E-14;0.114678E-10
361;0.342705E-09;0.298820E-11;0.576078E-14;0.112129E-10
362;0.339466E-09;0.300652E-11;0.577765E-14;0.109550E-10
363;0.336290E-09;0.302438E-11;0.579452E-14;0.106940E-10
364;0.333176E-09;0.304178E-11;0.581138E-14;0.104301E-10
365;0.330127E-09;0.305871E-11;0.582826E-14;0.101635E-10
366;0.327141E-09;0.307517E-11;0.584514E-14;0.989420E-11
367;0.324220E-09;0.309114E-11;0.586203E-14;0.962237E-11
368;0.321364E-09;0.310661E-11;0.587893E-14;0.934814E-11
369;0.318573E-09;0.312160E-11;0.589585E-14;0.907160E-11
370;0.315848E-09;0.313607E-11;0.591280E-14;0.879288E-11
371;0.313189E-09;0.315005E-11;0.592976E-14;0.851210E-11
372;0.310595E-09;0.316349E-11;0.594676E-14;0.822936E-11
373;0.308068E-09;0.317643E-11;0.596378E-14;0.794479E-11
374;0.305607E-09;0.318883E-11;0.598084E-14;0.765851E-11
375;0.303212E-09;0.320070E-11;0.599793E-14;0.737062E-11
376;0.300884E-09;0.321203E-11;0.601507E-14;0.708125E-11
377;0.298624E-09;0.322282E-11;0.603224E-14;0.679050E-11
378;0.296429E-09;0.323304E-11;0.604946E-14;0.649848E-11
379;0.294303E-09;0.324270E-11;0.606673E-14;0.620532E-11
380;0.292244E-09;0.325180E-11;0.608405E-14;0.591114E-11
381;0.290252E-09;0.326033E-11;0.610142E-14;0.561603E-11
382;0.288327E-09;0.326825E-11;0.611885E-14;0.532011E-11
383;0.286471E-09;0.327562E-11;0.613634E-14;0.502352E-11
384;0.284681E-09;0.328239E-11;0.615389E-14;0.472638E-11
385;0.282958E-09;0.328857E-11;0.617150E-14;0.442881E-11
386;0.281304E-09;0.329418E-11;0.618919E-14;0.413095E-11
387;0.279717E-09;0.329919E-11;0.620694E-14;0.383291E-11
388;0.278196E-09;0.330362E-11;0.622477E-14;0.353482E-11
389;0.276741E-09;0.330747E-11;0.624267E-14;0.323682E-11
390;0.275354E-09;0.331072E-11;0.626065E-14;0.293901E-11
391;0.274034E-09;0.331338E-11;0.627871E-14;0.264152E-11
392;0.272778E-09;0.331543E-11;0.629685E-14;0.234448E-11
393;0.271590E-09;0.331690E-11;0.631508E-14;0.204800E-11
394;0.270467E-09;0.331776E-11;0.633340E-14;0.175219E-11
395;0.269408E-09;0.331800E-11;0.635181E-14;0.145718E-11
396;0.268415E-09;0.331765E-11;0.637031E-14;0.116308E-11
397;0.267485E-09;0.331669E-11;0.638891E-14;0.870018E-12
398;0.266621E-09;0.331512E-11;0.640761E-14;0.578104E-12
399;0.265821E-09;0.331293E-11;0.642641E-14;0.287455E-12
400;0.265085E-09;0.331015E-11;0.644532E-14;-0.181215E-14
401;0.264413E-09;0.330675E-11;0.646433E-14;-0.289584E-12
402;0.263804E-09;0.330274E-11;0.648345E-14;-0.575747E-12
403;0.263257E-09;0.329814E-11;0.650268E-14;-0.860191E-12
404;0.262774E-09;0.329294E-11;0.652203E-14;-0.114280E-11
405;0.262351E-09;0.328713E-11;0.654149E-14;-0.142347E-11
406;0.261989E-09;0.328074E-11;0.656107E-14;-0.170209E-11
407;0.261687E-09;0.327376E-11;0.658078E-14;-0.197854E-11
